date,campaign,ad_group,creative,spend,clicks
2023-01-08,Campaign_1,AdGroup_3,Creative_2,371.8983110789112,54
2023-01-08,Campaign_1,AdGroup_3,Creative_3,195.9631068767839,89
2023-01-08,Campaign_2,AdGroup_1,Creative_1,86.35267898529263,87
2023-01-08,Campaign_2,AdGroup_1,Creative_2,292.2982666675447,49
2023-01-08,Campaign_2,AdGroup_1,Creative_3,331.0837162838332,44
2023-01-08,Campaign_2,AdGroup_2,Creative_1,421.8831489332036,88
2023-01-08,Campaign_2,AdGroup_2,Creative_2,194.6533228787372,48
2023-01-08,Campaign_2,AdGroup_2,Creative_3,343.08694955344595,91
2023-01-08,Campaign_2,AdGroup_3,Creative_1,324.60836569098336,18
2023-01-08,Campaign_2,AdGroup_3,Creative_2,486.30402966795765,15
2023-01-08,Campaign_2,AdGroup_3,Creative_3,166.86427698425888,47
2023-01-08,Campaign_3,AdGroup_1,Creative_1,151.90772737962374,43
2023-01-08,Campaign_3,AdGroup_1,Creative_2,205.3838577159867,87
2023-01-08,Campaign_3,AdGroup_1,Creative_3,280.6977644619778,56
2023-01-08,Campaign_3,AdGroup_2,Creative_1,402.23723665287736,13
2023-01-08,Campaign_3,AdGroup_2,Creative_2,250.74477817946484,73
2023-01-08,Campaign_3,AdGroup_2,Creative_3,211.80213954738375,38
2023-01-08,Campaign_3,AdGroup_3,Creative_1,293.70172049931796,47
2023-01-08,Campaign_3,AdGroup_3,Creative_2,484.72095270806534,88
2023-01-08,Campaign_3,AdGroup_3,Creative_3,497.26086107471554,62
2023-01-09,Campaign_1,AdGroup_1,Creative_1,286.8916702574846,56
2023-01-09,Campaign_1,AdGroup_1,Creative_2,256.1678931867132,28
2023-01-09,Campaign_1,AdGroup_1,Creative_3,290.2704501314299,49
2023-01-09,Campaign_1,AdGroup_2,Creative_1,462.8742308443774,39
2023-01-09,Campaign_1,AdGroup_2,Creative_2,214.94439375968494,37
2023-01-09,Campaign_1,AdGroup_2,Creative_3,361.70497287830943,22
2023-01-09,Campaign_1,AdGroup_3,Creative_1,269.40846655433296,17
2023-01-09,Campaign_1,AdGroup_3,Creative_2,299.9873907246428,66
2023-01-09,Campaign_1,AdGroup_3,Creative_3,495.38826844866736,86
2023-01-09,Campaign_2,AdGroup_1,Creative_1,174.130652557908,61
2023-01-09,Campaign_2,AdGroup_1,Creative_2,167.9778876978104,32
2023-01-09,Campaign_2,AdGroup_1,Creative_3,464.51011155276666,32
2023-01-09,Campaign_2,AdGroup_2,Creative_1,278.83230827460784,32
2023-01-09,Campaign_2,AdGroup_2,Creative_2,409.3719101420946,39
2023-01-09,Campaign_2,AdGroup_2,Creative_3,62.42270537952663,41
2023-01-09,Campaign_2,AdGroup_3,Creative_1,429.72819301903496,93
2023-01-09,Campaign_2,AdGroup_3,Creative_2,276.3484395104366,55
2023-01-09,Campaign_2,AdGroup_3,Creative_3,280.0136652337077,96
2023-01-09,Campaign_3,AdGroup_1,Creative_1,148.7858417015183,58
2023-01-09,Campaign_3,AdGroup_1,Creative_2,411.78240117439105,37
2023-01-09,Campaign_3,AdGroup_1,Creative_3,303.8939347060342,29
2023-01-09,Campaign_3,AdGroup_2,Creative_1,259.25066670357774,98
2023-01-09,Campaign_3,AdGroup_2,Creative_2,87.28495575222917,21
2023-01-09,Campaign_3,AdGroup_2,Creative_3,170.18240885796462,25
2023-01-09,Campaign_3,AdGroup_3,Creative_1,242.87847289870393,96
2023-01-09,Campaign_3,AdGroup_3,Creative_2,417.20337819460065,73
2023-01-09,Campaign_3,AdGroup_3,Creative_3,411.333456818182,92
2023-01-10,Campaign_1,AdGroup_1,Creative_1,381.07945326048394,26
2023-01-10,Campaign_1,AdGroup_1,Creative_2,430.63316736245497,98
2023-01-10,Campaign_1,AdGroup_1,Creative_3,417.99577713612047,92
2023-01-10,Campaign_1,AdGroup_2,Creative_1,114.54037190161021,24
2023-01-10,Campaign_1,AdGroup_2,Creative_2,58.249689310853284,42
2023-01-10,Campaign_1,AdGroup_2,Creative_3,312.78190617533556,98
2023-01-10,Campaign_1,AdGroup_3,Creative_1,101.00386524541571,44
2023-01-10,Campaign_1,AdGroup_3,Creative_2,481.414956150112,78
2023-01-10,Campaign_1,AdGroup_3,Creative_3,227.68271620728774,28
2023-01-10,Campaign_2,AdGroup_1,Creative_1,253.5821720359032,21
2023-01-10,Campaign_2,AdGroup_1,Creative_2,313.4088424230562,86
2023-01-10,Campaign_2,AdGroup_1,Creative_3,263.30176695298735,74
2023-01-10,Campaign_2,AdGroup_2,Creative_1,496.15275473204724,17
2023-01-10,Campaign_2,AdGroup_2,Creative_2,457.10877215463034,43
2023-01-10,Campaign_2,AdGroup_2,Creative_3,344.16038988712023,44
2023-01-10,Campaign_2,AdGroup_3,Creative_1,106.53862151198247,71
2023-01-10,Campaign_2,AdGroup_3,Creative_2,359.65224321681194,60
2023-01-10,Campaign_2,AdGroup_3,Creative_3,292.38227715935614,31
2023-01-10,Campaign_3,AdGroup_1,Creative_1,399.2965829180994,81
2023-01-10,Campaign_3,AdGroup_1,Creative_2,279.7696881880868,35
2023-01-10,Campaign_3,AdGroup_1,Creative_3,115.50120402127868,11
2023-01-10,Campaign_3,AdGroup_2,Creative_1,134.4342528060953,48
2023-01-10,Campaign_3,AdGroup_2,Creative_2,363.2024281294217,48
2023-01-10,Campaign_3,AdGroup_2,Creative_3,495.4798302615831,11
2023-01-10,Campaign_3,AdGroup_3,Creative_1,385.3946796008213,48
2023-01-10,Campaign_3,AdGroup_3,Creative_2,308.1793555053532,41
2023-01-10,Campaign_3,AdGroup_3,Creative_3,103.75567265017804,77
2023-01-11,Campaign_1,AdGroup_1,Creative_1,443.5296201412124,42
2023-01-11,Campaign_1,AdGroup_1,Creative_2,168.9338672271053,10
2023-01-11,Campaign_1,AdGroup_1,Creative_3,313.51039700034454,82
2023-01-11,Campaign_1,AdGroup_2,Creative_1,492.0878521818243,34
2023-01-11,Campaign_1,AdGroup_2,Creative_2,409.84753698217867,51
2023-01-11,Campaign_1,AdGroup_2,Creative_3,459.84777402822687,37
2023-01-11,Campaign_1,AdGroup_3,Creative_1,245.11654727292404,72
2023-01-11,Campaign_1,AdGroup_3,Creative_2,152.8721669502475,42
2023-01-11,Campaign_1,AdGroup_3,Creative_3,187.50722611394073,98
2023-01-11,Campaign_2,AdGroup_1,Creative_1,450.9585294315525,52
2023-01-11,Campaign_2,AdGroup_1,Creative_2,114.77427992912426,42
2023-01-11,Campaign_2,AdGroup_1,Creative_3,196.69541529651138,16
2023-01-11,Campaign_2,AdGroup_2,Creative_1,301.332447915133,41
2023-01-11,Campaign_2,AdGroup_2,Creative_2,170.1893985553389,23
2023-01-11,Campaign_2,AdGroup_2,Creative_3,332.73906688461074,38
2023-01-11,Campaign_2,AdGroup_3,Creative_1,200.04766735588652,76
2023-01-11,Campaign_2,AdGroup_3,Creative_2,309.54017074419085,93
2023-01-11,Campaign_2,AdGroup_3,Creative_3,418.8220976499499,92
2023-01-11,Campaign_3,AdGroup_1,Creative_1,462.382633874254,44
2023-01-11,Campaign_3,AdGroup_1,Creative_2,122.87205242610135,59
2023-01-11,Campaign_3,AdGroup_1,Creative_3,76.75208426518363,93
2023-01-11,Campaign_3,AdGroup_2,Creative_1,471.5907715890921,50
2023-01-11,Campaign_3,AdGroup_2,Creative_2,464.09293143754724,60
2023-01-11,Campaign_3,AdGroup_2,Creative_3,89.3669942991159,14
2023-01-11,Campaign_3,AdGroup_3,Creative_1,210.3845398237517,10
2023-01-11,Campaign_3,AdGroup_3,Creative_2,128.6446443603402,84
2023-01-11,Campaign_3,AdGroup_3,Creative_3,236.1138867505226,43
2023-01-12,Campaign_1,AdGroup_1,Creative_1,125.06621653816606,47
2023-01-12,Campaign_1,AdGroup_1,Creative_2,365.8444383903397,43
2023-01-12,Campaign_1,AdGroup_1,Creative_3,445.6722941875352,81
2023-01-12,Campaign_1,AdGroup_2,Creative_1,207.044418749355,33
2023-01-12,Campaign_1,AdGroup_2,Creative_2,173.96158280198387,49
2023-01-12,Campaign_1,AdGroup_2,Creative_3,348.8461499096571,48
2023-01-12,Campaign_1,AdGroup_3,Creative_1,400.3872818019777,38
2023-01-12,Campaign_1,AdGroup_3,Creative_2,128.62406754901514,20
2023-01-12,Campaign_1,AdGroup_3,Creative_3,467.6557209233868,26
2023-01-12,Campaign_2,AdGroup_1,Creative_1,417.57579895622985,88
2023-01-12,Campaign_2,AdGroup_1,Creative_2,489.19508074890723,63
2023-01-12,Campaign_2,AdGroup_1,Creative_3,393.85577453690445,79
2023-01-12,Campaign_2,AdGroup_2,Creative_1,92.10969311786633,56
2023-01-12,Campaign_2,AdGroup_2,Creative_2,253.2799169111639,82
2023-01-12,Campaign_2,AdGroup_2,Creative_3,193.93201275845996,42
2023-01-12,Campaign_2,AdGroup_3,Creative_1,125.59248193982671,17
2023-01-12,Campaign_2,AdGroup_3,Creative_2,237.10645433786277,24
2023-01-12,Campaign_2,AdGroup_3,Creative_3,420.90702783102404,71
2023-01-12,Campaign_3,AdGroup_1,Creative_1,331.16318584181175,22
2023-01-12,Campaign_3,AdGroup_1,Creative_2,264.59705008453705,36
2023-01-12,Campaign_3,AdGroup_1,Creative_3,208.85273849382114,22
2023-01-12,Campaign_3,AdGroup_2,Creative_1,260.88275423574913,35
2023-01-12,Campaign_3,AdGroup_2,Creative_2,326.099377959581,51
2023-01-12,Campaign_3,AdGroup_2,Creative_3,100.35489269513795,65
2023-01-12,Campaign_3,AdGroup_3,Creative_1,193.97877713495527,50
2023-01-12,Campaign_3,AdGroup_3,Creative_2,149.1054017716202,59
2023-01-12,Campaign_3,AdGroup_3,Creative_3,335.98272268290265,30
2023-01-13,Campaign_1,AdGroup_1,Creative_1,163.97342278611657,75
2023-01-13,Campaign_1,AdGroup_1,Creative_2,106.17014440025433,62
2023-01-13,Campaign_1,AdGroup_1,Creative_3,58.131929688406174,74
2023-01-13,Campaign_1,AdGroup_2,Creative_1,441.9849984092077,57
2023-01-13,Campaign_1,AdGroup_2,Creative_2,108.65110142945943,11
2023-01-13,Campaign_1,AdGroup_2,Creative_3,438.31027398695824,22
2023-01-13,Campaign_1,AdGroup_3,Creative_1,252.8415035878993,87
2023-01-13,Campaign_1,AdGroup_3,Creative_2,352.61143009418026,93
2023-01-13,Campaign_1,AdGroup_3,Creative_3,309.9984620634832,25
2023-01-13,Campaign_2,AdGroup_1,Creative_1,413.46456447510366,46
2023-01-13,Campaign_2,AdGroup_1,Creative_2,200.98008317271626,11
2023-01-13,Campaign_2,AdGroup_1,Creative_3,342.11938870061505,17
2023-01-13,Campaign_2,AdGroup_2,Creative_1,310.3248109051402,60
2023-01-13,Campaign_2,AdGroup_2,Creative_2,240.24457784174749,53
2023-01-13,Campaign_2,AdGroup_2,Creative_3,352.27840316783914,11
2023-01-13,Campaign_2,AdGroup_3,Creative_1,161.38694983067188,61
2023-01-13,Campaign_2,AdGroup_3,Creative_2,137.76686870391828,59
2023-01-13,Campaign_2,AdGroup_3,Creative_3,162.4413477653357,81
2023-01-13,Campaign_3,AdGroup_1,Creative_1,167.87007557214645,28
2023-01-13,Campaign_3,AdGroup_1,Creative_2,413.46428410049424,19
2023-01-13,Campaign_3,AdGroup_1,Creative_3,146.1619569333115,73
2023-01-13,Campaign_3,AdGroup_2,Creative_1,188.888876433793,69
2023-01-13,Campaign_3,AdGroup_2,Creative_2,385.01291888497946,74
2023-01-13,Campaign_3,AdGroup_2,Creative_3,132.16742870472714,11
2023-01-13,Campaign_3,AdGroup_3,Creative_1,139.52656554218,78
2023-01-13,Campaign_3,AdGroup_3,Creative_2,219.68716964330036,93
2023-01-13,Campaign_3,AdGroup_3,Creative_3,133.13993699784697,66
2023-01-14,Campaign_1,AdGroup_1,Creative_1,353.55381069353473,65
2023-01-14,Campaign_1,AdGroup_1,Creative_2,360.53391237734473,56
2023-01-14,Campaign_1,AdGroup_1,Creative_3,154.2660397186064,18
2023-01-14,Campaign_1,AdGroup_2,Creative_1,320.81196205914097,33
2023-01-14,Campaign_1,AdGroup_2,Creative_2,370.091533161419,92
2023-01-14,Campaign_1,AdGroup_2,Creative_3,81.26803366119483,52
2023-01-14,Campaign_1,AdGroup_3,Creative_1,268.1347030839896,61
2023-01-14,Campaign_1,AdGroup_3,Creative_2,465.5552968034488,52
2023-01-14,Campaign_1,AdGroup_3,Creative_3,62.72127639587289,33
2023-01-14,Campaign_2,AdGroup_1,Creative_1,106.79454668721141,62
2023-01-14,Campaign_2,AdGroup_1,Creative_2,121.925142654842,24
2023-01-14,Campaign_2,AdGroup_1,Creative_3,470.7295808496459,71
2023-01-14,Campaign_2,AdGroup_2,Creative_1,231.89085759881627,82
2023-01-14,Campaign_2,AdGroup_2,Creative_2,197.96866944576436,12
2023-01-14,Campaign_2,AdGroup_2,Creative_3,134.93528009473368,82
2023-01-14,Campaign_2,AdGroup_3,Creative_1,251.8733828472918,97
